wormbase_gene_id,gene_symbol,gene_function,protein_domains,chromosome,strand,biotype,gene_start,gene_end,gene_length,g_count,c_count,a_count,t_count,g_percentage,c_percentage,gc_percentage,five_prime_UTR_length,CDS_length,intron_length,three_prime_UTR_length,exon_length,promoter_length,TSS_region_length,gene_body_length,intergenic_length,pis_five_prime_UTR_count,pis_CDS_count,pis_intron_count,pis_three_prime_UTR_count,pis_exon_count,pis_promoter_count,pis_TSS_region_count,pis_gene_body_count,pis_intergenic_count,pis_total,pis_five_prime_UTR_density_per_kb,pis_CDS_density_per_kb,pis_intron_density_per_kb,pis_three_prime_UTR_density_per_kb,pis_exon_density_per_kb,pis_promoter_density_per_kb,pis_TSS_region_density_per_kb,pis_gene_body_density_per_kb,pis_intergenic_density_per_kb,pis_total_density_per_kb,pgs_five_prime_UTR_count,pgs_CDS_count,pgs_intron_count,pgs_three_prime_UTR_count,pgs_exon_count,pgs_promoter_count,pgs_TSS_region_count,pgs_gene_body_count,pgs_intergenic_count,pgs_total,pgs_five_prime_UTR_density_per_kb,pgs_CDS_density_per_kb,pgs_intron_density_per_kb,pgs_three_prime_UTR_density_per_kb,pgs_exon_density_per_kb,pgs_promoter_density_per_kb,pgs_TSS_region_density_per_kb,pgs_gene_body_density_per_kb,pgs_intergenic_density_per_kb,pgs_total_density_per_kb
WBGene00017478,cest-26,none available,"Alpha/Beta hydrolase fold; Carboxylesterase, type B",X,-,protein_coding,4430838,4437655,6818,1174,1199,2326,2119,17.22,17.59,34.8,243,1758,4577,309,2250,0,0,6818,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,2,0,2,0.0,0.5688,0.2185,0.0,0.0,0.0,0.0,0.2933,0.0,0.2933
WBGene00016407,unk-1,none available,"Zinc finger, CCCH-type",X,+,protein_coding,8014983,8026869,11887,2079,2283,3629,3896,17.49,19.21,36.7,410,2136,8262,1449,3893,0,0,11887,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,2,0,2,0.0,0.0,0.2421,0.0,0.0,0.0,0.0,0.1683,0.0,0.1683
WBGene00019781,M60.6,none available,CD20-like family,X,-,protein_coding,8248121,8252458,4338,818,652,1481,1387,18.86,15.03,33.89,204,753,3065,316,1273,0,0,4338,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,1,0,2,0.0,0.0,0.3263,0.0,0.0,0.0,0.0,0.2305,0.0,0.461
WBGene00006479,tmbi-4,none available,Bax inhibitor 1-related,X,+,protein_coding,9150694,9160650,9957,1705,1645,3336,3271,17.12,16.52,33.64,14,831,8878,234,1079,0,0,9957,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,2,0,2,0.0,0.0,0.2253,0.0,0.0,0.0,0.0,0.2009,0.0,0.2009
WBGene00008868,F15G9.5,none available,,X,-,protein_coding,9732232,9737888,5657,1114,1059,1791,1693,19.69,18.72,38.41,153,819,3608,1077,2049,0,0,5657,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,2,0,2,6.5359,0.0,0.2772,0.0,0.0,0.0,0.0,0.3535,0.0,0.3535
WBGene00006792,unc-58,"unc-58 encodes one of 44 C. elegans TWK (two-P domain K+) potassium channel subunits that contain two pore-forming domains and four transmembrane domains; unc-58 was originally defined by gain-of-function (gf) mutations that result in paralysis and a shortened (dumpy) body morphology due to hypercontraction of body wall muscle; unc-58 gf mutations also result in constitutive egg-laying; as loss of UNC-58 function via reversion or RNA-mediated interference (RNAi) results in either no abnormalities or only a weakly uncoordinated phenotype, UNC-58 likely functions redudantly with other TWK channels to regulate locomotion and egg-laying; UNC-58 is expressed in motor neurons and interneurons.",Potassium channel domain; Two pore domain potassium channel,X,-,protein_coding,10104610,10133182,28573,5093,4712,9672,9096,17.82,16.49,34.32,364,3132,26272,489,3985,0,0,28573,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,2,0,2,0.0,0.0,0.0761,0.0,0.0,0.0,0.0,0.07,0.0,0.07
WBGene00006749,unc-9,"unc-9 encodes an innexin, an integral transmembrane channel protein that is a structural component of invertebrate gap junctions; UNC-9 is required for normal forward locomotion and egg-laying and also plays a role in the response to antihelminthics and volatile anesthetics; UNC-9 may form a functional pair with UNC-7, another C. elegans innexin, as mutations in unc-7 result in defects nearly identical to those in unc-9 mutant animals.",Innexin,X,+,protein_coding,13201770,13216729,14960,2413,2823,4555,5169,16.13,18.87,35.0,126,1161,12771,902,2189,0,0,14960,0,0,2,0,0,0,0,0,2,0,2,0.0,1.7227,0.0,0.0,0.0,0.0,0.0,0.1337,0.0,0.1337,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00002151,irk-3,none available,"Immunoglobulin E-set; Potassium channel, inwardly rectifying, Kir; Potassium channel, inwardly rectifying, Kir, cytoplasmic",X,-,protein_coding,14353290,14370414,17125,2802,2725,5968,5630,16.36,15.91,32.27,356,1155,15446,495,1976,0,0,17125,0,0,0,2,0,0,0,0,2,0,2,0.0,0.0,0.1295,0.0,0.0,0.0,0.0,0.1168,0.0,0.1168,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00006634,tsp-8,"tsp-8 is orthologous to the human gene KANGAI 1 (SUPPRESSION OF TUMORIGENICITY 6, PROSTATE; CD82 ANTIGEN (R2 LEUKOCYTE ANTIGEN, ANTIGEN DETECTED BY MONOCLONAL AND ANTIBODY IA4)) (KAI1; OMIM:600623), which when mutated leads to disease.","Tetraspanin; Tetraspanin, EC2 domain; Tetraspanin/Peripherin",X,-,protein_coding,14726626,14729503,2878,528,534,966,850,18.35,18.55,36.9,69,849,1904,56,974,0,0,2878,0,0,1,0,0,0,0,0,1,0,1,0.0,1.1779,0.0,0.0,0.0,0.0,0.0,0.3475,0.0,0.3475,0,1,0,0,0,0,0,1,0,1,0.0,1.1779,0.0,0.0,0.0,0.0,0.0,0.3475,0.0,0.3475
WBGene00196809,T10B10.10,none available,,X,-,ncRNA,15189812,15189958,147,27,40,33,47,18.37,27.21,45.58,0,0,0,0,147,0,0,147,0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8027,0.0,6.8027,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8027,0.0,6.8027
WBGene00001148,eat-20,none available,"EGF-like calcium-binding domain; EGF-like domain; Follistatin-like, N-terminal",X,+,protein_coding,15510011,15524030,14020,2544,2945,4035,4496,18.15,21.01,39.15,154,2433,10706,735,3322,0,0,14020,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,2,0,2,0.0,0.0,0.1868,0.0,0.0,0.0,0.0,0.1427,0.0,0.1427
WBGene00007261,lron-3,none available,"Cysteine-rich flanking region, C-terminal; Leucine-rich repeat; Leucine-rich repeat domain, L domain-like",X,-,protein_coding,15546644,15557949,11306,2061,1832,3883,3530,18.23,16.2,34.43,624,1128,9920,219,1566,0,0,11306,0,0,0,2,0,0,0,0,2,0,2,0.0,0.0,0.2016,0.0,0.0,0.0,0.0,0.1769,0.0,0.1769,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020770,eat-17,none available,Rab-GTPase-TBC domain,X,-,protein_coding,16399210,16416840,17631,3369,3348,5809,5105,19.11,18.99,38.1,1,2718,14973,0,2719,0,0,17631,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,1,0,2,0.0,0.0,0.0668,0.0,0.0,0.0,0.0,0.0567,0.0,0.1134
WBGene00018187,twf-2,none available,ADF-H/Gelsolin-like domain; Actin-depolymerising factor homology domain; Twinfilin,X,+,protein_coding,16446197,16451336,5140,891,1014,1657,1578,17.33,19.73,37.06,121,1002,3763,403,1526,0,0,5140,0,0,1,0,0,0,0,0,1,0,1,0.0,0.998,0.0,0.0,0.0,0.0,0.0,0.1946,0.0,0.1946,0,0,0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1946
WBGene00018373,F43B10.1,none available,EF-hand domain; EF-hand domain pair,X,-,protein_coding,16637633,16662823,25191,4764,4167,8494,7766,18.91,16.54,35.45,337,4719,22011,1089,6145,0,0,25191,0,0,2,0,0,0,0,0,2,0,2,0.0,0.4238,0.0,0.0,0.0,0.0,0.0,0.0794,0.0,0.0794,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00019347,mbl-1,"mbl-1 encodes, by alternative splicing, two isoforms of a putative MUSCLEBLIND-type mRNA splicing regulator required in adults for normal muscle dense body organization, locomotion, and vulval morphogenesis; MBL-1 is orthologous to Drosophila MBL and human MBNL1 (OMIM:606516), MBNL2 (OMIM:607327), and MBNL3 (OMIM:300413); mbl-1 is transcribed in larvae and adults; mbl-1(RNAi) animals show protruding vulvae, progressive uncoordination, and disordered dense bodies; while mbl-1 is required in adults, it is dispensable in larvae, perhaps reflecting a progressive muscle dystrophy in mbl-1(RNAi) animals.","Zinc finger, CCCH-type",X,+,protein_coding,16978608,17010302,31695,5178,5899,9620,10998,16.34,18.61,34.95,267,1250,29279,1941,3270,0,0,31695,0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.0342,0.0,0.0,0.0,0.0,0.0316,0.0,0.0316,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.0342,0.0,0.0,0.0,0.0,0.0316,0.0,0.0316
WBGene00022277,homt-1,"homt-1 encodes a putative hydroxyindole-O-methyltransferase orthologous to human C1orf184 and C9orf32; by homology, HOMT-1 is  expected to catalyze the conversion of N-acetyl serotonin to melatonin; homt-1 is expressed in the tail neuron PVT, and in uterine cells;  since exogenous melatonin slows C. elegans locomotion and enhances slowing by food, Y74C9A.3 may inhibit locomotion.",Alpha-N-methyltransferase NTM1; S-adenosyl-L-methionine-dependent methyltransferase,I,-,protein_coding,4116,10230,6115,1017,1036,1968,2094,16.63,16.94,33.57,82,705,5223,105,892,0,0,6115,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.1915,0.0,0.0,0.0,0.0,0.1635,0.0,0.1635
WBGene00004274,rab-11.1,"rab-11.1 encodes a small GTPase homologous to the Rab GTPases that function in endocytosis, membrane fusion, and vesicular trafficking events; RAB-11.1 activity is required for completion of the final stages of cytokinesis during early embryogenesis and for efficient uptake of yolk proteins during oocyte development; RAB-11.1 is also required for normal peripheral localization of nuclei in the synctial germ cell in the ovary and for regulated secretion of CAV-1-containing cortical granules following fertilization; RAB-11.1 localizes to recycling endosomes and to cortical granules.",P-loop containing nucleoside triphosphate hydrolase; Small GTP-binding protein domain; Small GTPase superfamily,I,-,protein_coding,108682,110057,1376,306,261,440,369,22.24,18.97,41.21,13,636,144,583,1232,0,0,1376,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0.0,1.5723,0.0,0.0,0.0,0.0,0.0,0.7267,0.0,0.7267
WBGene00021672,Y48G1BM.7,none available,,I,-,pseudogene,238616,240250,1635,350,296,525,464,21.41,18.1,39.51,0,0,0,0,0,0,0,1635,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6116,0.0,0.6116
WBGene00020090,R119.5,none available,Protein-L-isoaspartate(D-aspartate) O-methyltransferase; S-adenosyl-L-methionine-dependent methyltransferase,I,-,protein_coding,388470,394415,5946,1095,1129,1873,1849,18.42,18.99,37.4,4,1800,3820,325,2129,0,0,5946,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0.0,0.5556,0.0,0.0,0.0,0.0,0.0,0.1682,0.0,0.1682
WBGene00022035,Y65B4BL.3,none available,,I,-,protein_coding,496144,502042,5899,906,965,1951,2077,15.36,16.36,31.72,12,900,4901,86,998,0,0,5899,0,0,1,0,0,0,0,0,1,0,1,0.0,1.1111,0.0,0.0,0.0,0.0,0.0,0.1695,0.0,0.1695,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00022039,Y65B4BL.7,none available,,I,-,protein_coding,508948,511238,2291,446,456,753,636,19.47,19.9,39.37,401,753,1280,24,1070,0,0,2291,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.7812,0.0,0.0,0.0,0.0,0.4365,0.0,0.4365
WBGene00022033,Y65B4BL.1,none available,Domain of unknown function DB,I,+,protein_coding,530969,532418,1450,325,362,404,359,22.41,24.97,47.38,19,282,669,480,781,0,0,1450,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,1.4948,0.0,0.0,0.0,0.0,0.6897,0.0,0.6897
WBGene00002040,hum-7,"hum-7 encodes a class IX unconventional myosin heavy chain that contains a myosin motor domain in the head region and zinc-finger and rhoGAP (rho GTPase activating protein) domains in the tail region; HUM-7 is required during embryogenesis for cytokinesis and normal cytoplasmic rearrangements, and by homology, may function in organization of the actin cytoskeleton; the precise expression and localization patterns of HUM-7 are not yet known.","IQ motif, EF-hand binding site; Myosin head, motor domain; P-loop containing nucleoside triphosphate hydrolase; Protein kinase C-like, phorbol ester/diacylglycerol-binding domain; Ras-associating (RA) domain; Rho GTPase activation protein; Rho GTPase-activating protein domain; Ubiquitin-related domain",I,-,protein_coding,585807,607571,21765,4114,4342,6459,6850,18.9,19.95,38.85,0,5643,16108,53,5696,0,0,21765,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.0621,0.0,0.0,0.0,0.0,0.0459,0.0,0.0459
WBGene00022031,Y65B4A.8,none available,Cytidyltransferase-like domain; Dephospho-CoA kinase; P-loop containing nucleoside triphosphate hydrolase; Rossmann-like alpha/beta/alpha sandwich fold,I,-,protein_coding,659565,663610,4046,615,765,1347,1319,15.2,18.91,34.11,61,1386,2159,440,1887,0,0,4046,0,0,1,0,0,0,0,0,1,0,1,0.0,0.7215,0.0,0.0,0.0,0.0,0.0,0.2472,0.0,0.2472,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00202093,ZC123.11,none available,,I,+,ncRNA,809294,809476,183,46,42,41,54,25.14,22.95,48.09,0,0,0,0,183,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4645,0.0,5.4645
WBGene00022391,prhg-1,Y95B8A.12 encodes a predicted Rho guanine nucleotide exchange factor.,Dbl homology (DH) domain; PH domain-like; Pleckstrin homology domain,I,-,protein_coding,912332,926916,14585,2820,3090,4563,4112,19.33,21.19,40.52,169,1980,12574,109,2258,0,0,14585,0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.0795,0.0,0.0,0.0,0.0,0.0686,0.0,0.0686,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00003548,nas-30,nas-30 encodes an astacin family zinc metalloprotease with a single EGF domain and a CUB domain; nas-30 is expressed in the intestine and hypodermis.,"CUB domain; Metallopeptidase, catalytic domain; Peptidase M12A; Peptidase, metallopeptidase",I,+,protein_coding,938483,947710,9228,1852,1719,2905,2752,20.07,18.63,38.7,142,2273,6693,532,2947,0,0,9228,0,0,1,0,0,0,0,0,1,0,1,0.0,0.4399,0.0,0.0,0.0,0.0,0.0,0.1084,0.0,0.1084,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00003238,mig-1,"mig-1 encodes one of four C. elegans Frizzled-like receptors; mig-1 was initially identified in screens for animals with defective cell migrations, and its activity is required for proper migration of the QL neuroblast and the HSN neurons.",Frizzled domain; Frizzled protein; Frizzled/secreted frizzled-related protein,I,-,protein_coding,948569,957456,8888,1860,1692,2761,2575,20.93,19.04,39.96,137,1590,7071,102,1829,0,0,8888,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,1,7.2993,0.0,0.0,0.0,0.0,0.0,0.0,0.1125,0.0,0.1125
WBGene00018788,shc-1,"shc-1 encodes four proteins by multiple splicing, three of which are rather small (52-81 residues); however, one isoform (F54A5.3A, 316 residues) is a ortholog of vertebrate Shc proteins (e.g., p52/p46SHC and p66SHC); like its orthologs, F54A5.3A has a PTB and an SH2 domain in N- to C-terminal order; shc-1 interacts with both the JNK and insulin signaling pathways to regulate stress response and adult life span; SHC-1::GFP is widely expressed during postembryonic development and localizes to both the cytoplasm and the nucleus.",PH domain-like; PTB/PI domain; SH2 domain,I,-,protein_coding,969088,976560,7473,1471,1255,2348,2399,19.68,16.79,36.48,4057,951,2422,592,5333,0,0,7473,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.4129,0.0,0.0,0.0,0.0,0.1338,0.0,0.1338
WBGene00016931,C54G6.2,"The C54G6.2 gene encodes a homolog of human RP2, which when mutated leads to X-linked retinitis pigmentosa 2 (OMIM:312600).",CARP motif; Tubulin binding cofactor C-like domain,I,+,protein_coding,1006177,1011450,5274,1057,1033,1516,1668,20.04,19.59,39.63,0,1392,3197,685,2077,0,0,5274,0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.3128,0.0,0.0,0.0,0.0,0.1896,0.0,0.1896,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00021334,vps-4,none available,"AAA+ ATPase domain; ATPase, AAA-type, core; MIT; P-loop containing nucleoside triphosphate hydrolase; Vps4 oligomerisation, C-terminal",I,-,protein_coding,1053894,1066899,13006,2264,2406,4140,4196,17.41,18.5,35.91,30,1293,11215,468,1791,0,0,13006,0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.0892,0.0,0.0,0.0,0.0,0.0769,0.0,0.0769,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00019909,R06A10.1,none available,Major facilitator superfamily domain,I,+,protein_coding,1077425,1088589,11165,2026,2236,3400,3503,18.15,20.03,38.17,196,558,10414,138,892,0,0,11165,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.096,0.0,0.0,0.0,0.0,0.0896,0.0,0.0896
WBGene00019673,K12C11.1,"The K12C11.1 gene encodes an ortholog of the human gene PEPTIDASE D (PEPD), which when mutated leads to prolidase deficiency (OMIM:170100).","Aminopeptidase P, N-terminal; Creatinase/Aminopeptidase P, N-terminal; Creatinase/Aminopeptidase P/Spt16, N-terminal; Peptidase M24",I,-,protein_coding,1341272,1344692,3421,701,732,919,1069,20.49,21.4,41.89,0,1497,1841,83,1580,0,0,3421,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.5432,0.0,0.0,0.0,0.0,0.2923,0.0,0.2923
WBGene00022366,Y92H12BL.5,The Y92H12BL.5 gene encodes a NUDIX hydrolase.,NUDIX hydrolase; NUDIX hydrolase domain; NUDIX hydrolase domain-like,I,+,protein_coding,1365303,1376409,11107,2356,1688,3430,3633,21.21,15.2,36.41,218,453,9717,719,1390,0,0,11107,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0.0,2.2075,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09
WBGene00022372,Y92H12BR.7,none available,,I,+,protein_coding,1393046,1402975,9930,1438,1457,3661,3374,14.48,14.67,29.15,1523,1725,6649,33,3281,0,0,9930,0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.1504,0.0,0.0,0.0,0.0,0.1007,0.0,0.1007,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00022371,set-29,"set-29 encodes a SET domain-containing protein; SET-29 is orthologous to human SETD4 and fission yeast Mug76p, and is paralogous to SET-27 and human SETD3; SET-29 has no obvious function in mass RNAi assays.",SET domain,I,+,protein_coding,1405935,1413100,7166,1294,1296,2320,2256,18.06,18.09,36.14,9,1206,5883,68,1283,0,0,7166,0,0,1,0,0,0,0,0,1,0,1,0.0,0.8292,0.0,0.0,0.0,0.0,0.0,0.1395,0.0,0.1395,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00001115,dyb-1,dyb-1 encodes a homolog of mammalian alpha-dystrobrevin (DTNA); DYB-1 physically interacts with DYS-1/dystrophin in vitro and CTN-1/alpha-catulinand and DYS-1/dystrophin in vivo.,"Distrobrevin; EF-hand domain pair; EF-hand domain, type 1; EF-hand domain, type 2; Zinc finger, ZZ-type",I,+,protein_coding,1483083,1490498,7416,1315,1387,2467,2247,17.73,18.7,36.43,1373,1773,5443,177,2047,0,0,7416,0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.1837,0.0,0.0,0.0,0.0,0.1348,0.0,0.1348,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00022358,Y92H12A.2,none available,C2 domain; HECT domain; WW domain,I,+,protein_coding,1543525,1556196,12672,2438,2292,3798,4144,19.24,18.09,37.33,112,2244,10082,307,2659,0,0,12672,0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0789,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00022152,atg-5,"atg-5 encodes, by alternative splicing, two isoforms of an ortholog of the autophagic budding yeast protein Atg5p, and of human ATG5 (OMIM:604261); ATG-5 has no obvious function in mass RNAi assays.",Autophagy-related protein 5,I,+,protein_coding,1709587,1715564,5978,762,866,2273,2077,12.75,14.49,27.23,0,845,4987,188,1033,0,0,5978,0,0,1,0,0,0,0,0,1,0,1,0.0,1.1834,0.0,0.0,0.0,0.0,0.0,0.1673,0.0,0.1673,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00006771,tln-1,none available,"Band 4.1 domain; FERM central domain; FERM, N-terminal; FERM/acyl-CoA-binding protein, 3-helical bundle; I/LWEQ domain; IRS-type PTB domain; PH domain-like; Talin, N-terminal F0 domain; Talin, central; Ubiquitin-related domain; Vinculin-binding site-containing domain; Vinculin/alpha-catenin",I,+,protein_coding,1721590,1740692,19103,4260,4110,5573,5160,22.3,21.51,43.82,359,7907,11014,5387,8679,0,0,19103,0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.0908,0.0,0.0,0.0,0.0,0.0523,0.0,0.0523,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00022148,ddx-27,"ddx-27 encodes a putative DEAD-box helicase, orthologous to human  DDX27 and Drosophila Rs1, that is required for larval development and normally rapid growth.","DEAD/DEAH box helicase domain; Helicase superfamily 1/2, ATP-binding domain; Helicase, C-terminal; P-loop containing nucleoside triphosphate hydrolase",I,+,protein_coding,1767887,1790157,22271,4210,3807,7732,6522,18.9,17.09,36.0,55,2220,19844,152,2427,0,0,22271,0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.0504,0.0,0.0,0.0,0.0,0.0449,0.0,0.0449,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00001196,egl-30,"egl-30 encodes an ortholog of the heterotrimeric G protein alpha subunit Gq (Gq/G11 class) that affects viability, locomotion, egg laying, synaptic transmission, and pharyngeal pumping; it genetically interacts with the goa-1 pathway, and is probably expressed ubiquitously, with highest expression in excitable cells.","G protein alpha subunit, helical insertion; G-protein alpha subunit, group Q; Guanine nucleotide binding protein (G-protein), alpha subunit; P-loop containing nucleoside triphosphate hydrolase",I,+,protein_coding,1835661,1841965,6305,1256,1379,1810,1860,19.92,21.87,41.79,1821,1068,3885,1077,3928,0,0,6305,0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1586,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00021239,Y20F4.4,none available,,I,-,protein_coding,2034322,2043805,9484,1850,1775,2830,3029,19.51,18.72,38.22,25,2151,7099,209,2385,0,0,9484,0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.1409,0.0,0.0,0.0,0.0,0.1054,0.0,0.1054,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00021009,afd-1,none available,Dilute domain; Forkhead-associated (FHA) domain; PDZ domain; Ras-associating (RA) domain; SMAD/FHA domain; Ubiquitin-related domain,I,+,protein_coding,2160038,2209644,49607,7560,8363,16655,17029,15.24,16.86,32.1,109,5648,44574,311,6068,0,0,49607,0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.0224,0.0,0.0,0.0,0.0,0.0202,0.0,0.0202,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
