wormbase_gene_id,gene_symbol,gene_function,protein_domains,chromosome,strand,biotype,n_transcripts,pis_total_hits,pis_transcripts_with_any,pis_transcripts_with_utr5,pis_transcripts_with_cds,pis_transcripts_with_utr3,pis_pct_transcripts_with_any,pis_pct_transcripts_with_utr5,pis_pct_transcripts_with_cds,pis_pct_transcripts_with_utr3,pis_avg_density_utr5,pis_avg_density_cds,pis_avg_density_utr3,pis_avg_total_density,pgs_total_hits,pgs_transcripts_with_any,pgs_transcripts_with_utr5,pgs_transcripts_with_cds,pgs_transcripts_with_utr3,pgs_pct_transcripts_with_any,pgs_pct_transcripts_with_utr5,pgs_pct_transcripts_with_cds,pgs_pct_transcripts_with_utr3,pgs_avg_density_utr5,pgs_avg_density_cds,pgs_avg_density_utr3,pgs_avg_total_density
WBGene00000149,apl-1,"apl-1 encodes two almost identical isoforms orthologous to human Amyloid precursor protein (APP); although native APL-1 is predicted to be membrane-bound until proteolytically cleaved, neuronal expression of a partial N-terminal extracellular region of APL-1 alone, containing either the E1 or the E2 domain, is sufficient for APL-1's normal functions in vivo (molting and morphogenesis, pharyngeal pumping, and progession past the L1 larval stage), indicating that APL-1 functions non-cell-autonomously; apl-1 is widely expressed in neurons, muscle, hypodermis, and supporting cells of larvae and adults; APL-1 contains a Cu(II)-binding domain; overexpressed APL-1 causes abnormal locomotion, infertility, and partial lethality, but the lethality of excess APL-1 can be partially suppressed by hypomorphic sel-12 mutations; apl-1 mutants show vacuoles in hypodermal cells, while having superfically normal neurons; apl-1 genetically interacts with feh-1 to affect pharyngeal pumping, and APL-1 binds the PTB2 domain of FEH-1 in vitro; apl-1 mutations are not suppressed by ced-3 or crt-1 mutations, and thus are unlikely to activate apoptosis or necrosis.","Amyloidogenic glycoprotein; Amyloidogenic glycoprotein, E2 domain; Amyloidogenic glycoprotein, copper-binding; Amyloidogenic glycoprotein, extracellular; Amyloidogenic glycoprotein, heparin-binding; Beta-amyloid precursor protein C-terminal",X,-,protein_coding,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00000150,apm-1,"The apm-1 gene encodes an adaptin: specifically, it encodes an ortholog of the mu1-II subunit of adaptor protein complex 1 (AP-1).","AP complex, mu/sigma subunit; Clathrin adaptor, mu subunit; Longin-like domain; Mu homology domain",I,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00000151,apn-1,apn-1 encodes a member of the AP (apurinic or apyrimidinic) endonuclease (endo IV) family of DNA repair enzymes; apn-1 activity is essential for DNA repair and maintaining genome integrity; APN-1 exhibits DNA repair activities including nucleotide incision and 3'- to 5'exonuclease activity; expression of an apn-1 cDNA can complement an apn1apn2tpp1 triply mutant S. cerevisiae strain deficient in DNA repair.,"AP endonuclease 2; Xylose isomerase-like, TIM barrel domain",II,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00000155,app-1,none available,"Creatinase, N-terminal; Creatinase/Aminopeptidase P, N-terminal; Creatinase/Aminopeptidase P/Spt16, N-terminal; Peptidase M24; Peptidase M24, C-terminal domain",I,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00000156,apr-1,"The apr-1 gene encodes an ortholog of human APC (OMIM:175100, mutated in familial adenomatous polyposis) that is required for germline fertility, the control of homeodomain expression (CEH-13 and LIN-39) during embryogenesis and vulval development, and for the migration and elongation of hypodermal cells during embryo morphogenesis; APR-1 is thought to reside in adherens junctions, while also stimulating two beta-catenins in Wnt signalling (HMP-2 in migrating epithelial cells, and BAR-1 in the vulval precursor cells); however, APR-1 also binds PRY-1/axin, and with PRY-1 inhibits RAS-independent Wnt induction of LIN-39; APR-1 along with MOM-5/Frizzled receptor and GSK-3 kinase is also required for the engulfment of apoptotic cells and migration of the distal tip cell in the gonad, indicating that Wnt signaling can regulate cytoskeletal rearrangements via CED-10/RAC; phosphorylated APR-1 binds CED-2/CrkII in yeast two hybrid screens, this binding and genetic studies suggest that APR-1 and MOM-5 activate the CED-2/5/12 branch of the engulfment pathway.",Adenomatous polyposis coli (APC)  family; Armadillo-like helical; Armadillo-type fold,I,+,protein_coding,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00000157,aps-2,"aps-2 encodes an adaptin: specifically, it encodes an ortholog of the sigma2 subunit of adaptor protein complex 2 (AP2), which mediates endocytosis from the plasma membrane; APS-2 is required for embryonic and larval development and for normal body morphogenesis, but is not required for endocytosis of yolk protein in developing oocytes; APS-2 is expressed in nearly all cells during embryogenesis, but during larval and adult stages, expression is confined to neurons and some hypodermal cells, including vulval hypodermal cells during the fourth larval stage.","AP complex, mu/sigma subunit; Adaptor protein complex, sigma subunit; Longin-like domain",X,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00000158,apg-1,"apg-1 encodes an adaptin: specifically, it encodes an ortholog of the gamma subunit of adaptor protein complex 1 (AP-1).","Adaptor protein complex AP-1, gamma subunit; Armadillo-like helical; Armadillo-type fold; Clathrin adaptor, alpha/beta/gamma-adaptin, appendage, Ig-like subdomain; Clathrin/coatomer adaptor, adaptin-like, N-terminal; Coatomer/clathrin adaptor appendage, Ig-like subdomain; Gamma-adaptin ear (GAE) domain",I,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00000159,aps-1,"aps-1 encodes an adaptin: specifically, it encodes an ortholog of the sigma1 subunit of adaptor protein complex 1 (AP-1).","AP complex, mu/sigma subunit; Adaptor protein complex, sigma subunit; Longin-like domain",V,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00000160,apb-1,none available,"AP complex subunit beta; AP-1, 2,4 complex subunit beta; Armadillo-like helical; Armadillo-type fold; Beta-adaptin appendage, C-terminal subdomain; Clathrin adaptor, alpha/beta/gamma-adaptin, appendage, Ig-like subdomain; Clathrin adaptor, beta-adaptin, appendage, Ig-like subdomain; Clathrin/coatomer adaptor, adaptin-like, N-terminal; Coatomer/calthrin adaptor appendage, C-terminal subdomain; Coatomer/clathrin adaptor appendage, Ig-like subdomain",III,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00000161,apa-2,"apa-2 encodes an adaptin: specifically, it encodes an ortholog of the alpha subunit of adaptor protein complex 2 (AP2); loss of apa-2 activity via RNAi results in defects in receptor-mediated yolk endocytosis and thus, embryonic lethality.","Adaptor protein complex AP-2, alpha subunit; Armadillo-like helical; Armadillo-type fold; Clathrin adaptor, alpha-adaptin, appendage, C-terminal subdomain; Clathrin adaptor, alpha/beta/gamma-adaptin, appendage, Ig-like subdomain; Clathrin/coatomer adaptor, adaptin-like, N-terminal; Coatomer/calthrin adaptor appendage, C-terminal subdomain; Coatomer/clathrin adaptor appendage, Ig-like subdomain",X,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00000162,apd-3,"apd-3 encodes an adaptin: specifically, it encodes an ortholog of the delta subunit of adaptor protein complex 3 (AP-3).","Adaptor protein complex AP-3, delta subunit; Armadillo-like helical; Armadillo-type fold; Clathrin/coatomer adaptor, adaptin-like, N-terminal",II,-,protein_coding,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00000163,apb-3,"apb-3 encodes an adaptin, orthologous to the beta3 subunit of adaptor protein complex 3 (AP-3); based on structural similarity, APB-3 is predicted to be involved in the formation of intracellular transport vesicles, and genetic analyses indicate that apb-3 activity is required for biogenesis of lysosome-related gut granules.","AP complex subunit beta; AP-3 complex subunit beta; AP-3 complex subunit beta, C-terminal domain; Armadillo-like helical; Armadillo-type fold; Clathrin/coatomer adaptor, adaptin-like, N-terminal",I,+,protein_coding,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00000164,apm-3,"apm-3 encodes an adaptin, orthologous to the mu3 subunit of adaptor protein complex 3 (AP-3); APM-3 is also orthologous to human HPS, which when mutated leads to Hermansky-Pudlak syndrome (OMIM:203300); based on structural similarity, APM-3 is predicted to be involved in the formation of intracellular transport vesicles, and genetic analyses indicate that apm-3 activity is required for biogenesis of lysosome-related gut granules.","AP complex, mu/sigma subunit; Clathrin adaptor, mu subunit; Longin-like domain; Mu homology domain",X,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00000165,aps-3,"aps-3 encodes an adaptin orthologous to the sigma3 subunit of the heterotetrameric adaptor protein complex 3 (AP-3); by homology, APS-3 is predicted to play a role in intracellular membrane trafficking and specifically, may be involved in transport of lysosomal membrane proteins from tubular sorting endosomes to lysosomes; loss of aps-3 activity via large-scale RNAi screens in the sensitized rrf-3 background indicates that, in C. elegans, APS-3 is required for fertility and reproduction.","AP complex, mu/sigma subunit; Adaptor protein complex, sigma subunit; Longin-like domain",I,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00000166,apt-9,"apt-9 gene encodes an ortholog of GGA (Golgi-localizing, gamma-adaptin ear homology, ARF-binding protein), which contains a domain paralogous to the gamma-adaptin subunits of adaptor protein complexes; based on structural similarity, APT-9 may beinvolved in the formation of intracellular transport vesicles.",ENTH/VHS; GAT domain; VHS domain,X,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00000168,apx-1,"apx-1 encodes one of ten C. elegans DSL (Delta, Serrate, LAG-2) proteins, integral transmembrane and secreted proteins that function as signaling ligands for the Notch family receptors GLP-1 and LIN-12; in the 4-cell embryo, maternally supplied APX-1 functions as a GLP-1 ligand for an inductive interaction that specifies the fate of the ABp blastomere; later in embryogenesis, APX-1 is required for formation of the LIN-12-dependent, invariant asymmetrical twist that occurs as part of normal gut morphogenesis; during larval development, APX-1 is required redundantly with DSL-1 and LAG-2 for the LIN-12-mediated lateral signal that spatially patterns the primary and secondary vulval cell lineages; in the early embryo, APX-1 is first detected at the anterior edge of the P1 blastomere, with later expression visible in P2 at sites of contact with ABp, and in the cytoplasm of the EMS and P3 blastomeres; expression in the vulval precursor cells (VPCs) is detected in the primary VPC, P6.p, and its descendants; embryonic APX-1 expression is dependent upon PIE-1 activity, while later vulval expression is mediated by the Ras signaling pathway and the SUR-2 transcriptional cofactor.",Delta/Serrate/lag-2 (DSL) protein; EGF-like domain,V,+,protein_coding,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00000169,aqp-1,"aqp-1 encodes, by alternative splicing, two isoforms of an aquaglyceroporin required for normally short lifespan; AQP-1 expression is upregulated under daf-2(-) conditions, and loss of AQP-1 function in daf-2 mutant animals results in reduced lifespan; AQP-1 increases glycerol permeability five- to seven-fold when expressed in Xenopus oocytes; AQP-1::GFP fusion proteins are expressed predominantly in the intestine, where they localize to the basolateral plasma membrane, but are also expressed in the pharynx; intestinal expression of AQP-1 is repressed by infection with Pseudomonas aeruginosa.",Aquaporin-like; Major intrinsic protein,II,-,protein_coding,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00000170,aqp-2,"aqp-2 encodes, by alternative splicing, two isoforms of an biochemically atypical aquaglyceroporin; when expressed in Xenopus oocytes, AQP-2 increases water permeability 5- to 11-fold, and urea permeability 4.5-fold, but has no effect on glycerol permeability; AQP-2::GFP fusion proteins are expressed predominantly in the excretory cell and more weakly in muscle, motor neurons, and hypodermis; AQP-2 expression is also enriched in dauer larvae; loss of AQP-2 activity via mutation or RNAi results in no obvious defects; however, AQP-2, in conjunction with AQP-3, AQP-4, and AQP-8, is weakly required for recovery from hypotonic stress.",Aquaporin-like; Major intrinsic protein,II,-,protein_coding,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00000171,aqp-3,"aqp-3 encodes an aquaglyceroporin whose expression in Xenopus oocytes increases water or glycerol permeability five- to seven-fold; loss of AQP-3 activity via mutation or RNAi results in no obvious defects; however, AQP-3, in conjunction with AQP-2, AQP-4, and AQP-8, is weakly required for recovery from hypotonic stress; AQP-3 is expressed in the intestine, excretory cell, seminal vesicle, and vas deferens.",Aquaporin-like; Major intrinsic protein,IV,-,protein_coding,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00000172,aqp-4,"aqp-4 encodes an aquaporin whose expression in Xenopus oocytes increases water permeability 5- to 10-fold; loss of AQP-4 activity via mutation or RNAi results in no obvious defects; however, AQP-4, in conjunction with AQP-2, AQP-3, and AQP-8, is weakly required for recovery from hypotonic stress; AQP-4 is expressed in the apical membrane of intestine; AQP-4 is paralogous to AQP-5 and AQP-6, and orthologous to human AQP8 (OMIM:603750).",Aquaporin-like; Major intrinsic protein,V,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00000173,aqp-5,"aqp-5 encodes a putative aquaporin with no known substrate, since AQP-5 expressed in Xenopus oocytes has no effect on water, glycerol, or urea permeability; AQP-5 also has no function in mass RNAi assays, perhaps reflecting genetic redundancy with its paralogs AQP-4 and AQP-6; AQP-5 is expressed in I1 and I2 pharyngeal interneurons, and is orthologous to human AQP8 (OMIM:603750).",Aquaporin-like; Major intrinsic protein,V,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00000174,aqp-6,apq-6 encodes an aquaporin whose expression in Xenopus oocytes increases  water permeability five- to seven-fold; AQP-6 is expressed in the cilia and cell bodies of IL1 sensory neurons; AQP-6 is orthologous to human AQP8 (OMIM:603750).,Aquaporin-like; Major intrinsic protein,V,+,protein_coding,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00000175,aqp-7,"aqp-7 encodes an aquaglyceroporin whose expression in Xenopus oocytes increases either water or glycerol permeability five- to seven-fold; AQP-7 has no function in mass RNAi assays, perhaps reflecting genetic redundancy with its several paralogs; AQP-7 is expressed in muscle punctae (perhaps focal adhesions).",Aquaporin-like; Major intrinsic protein,X,+,protein_coding,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00000177,aqp-9,"aqp-9 encodes a putative aquaporin with no function in mass RNAi assays, perhaps reflecting genetic redundancy with its paralogs AQP-10 and AQP-11; AQP-9 is orthologous to Drosophila CG12251 and human AQP11 (OMIM:609914), AQP12A (OMIM:609789), and AQP12B.",Aquaporin 11/12; Aquaporin-like,I,+,protein_coding,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00000178,aqp-10,"aqp-10 encodes an aquaporin paralogous to AQP-9 and AQP-11; infection with Pseudomonas aeruginosa induces AQP-10 to be intestinally expressed; AQP-10 is orthologous to Drosophila CG12251 and human AQP11(OMIM:609914), AQP12A(OMIM:609789), and AQP12B.",Aquaporin 11/12; Aquaporin-like; Invertebrate aquaporin-10,II,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00000179,aqp-11,"aqp-11 encodes a putative aquaporin with no function in mass RNAi assays, perhaps reflecting genetic redundancy with its paralogs AQP-9 and AQP-10; AQP-11 is orthologous to Drosophila CG12251 and human AQP11 (OMIM:609914), AQP12A (OMIM:609789), and AQP12B.",Aquaporin 11/12; Aquaporin-like,III,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00000180,arc-1,"arc-1 encodes a member of the ARL (ADP-ribosylation factor(ARF)-like) family of proteins which are very similar to ARF proteins but lack the ability to stimulate ADP ribosylation by cholera toxin; arc-1 has a human homolog, MID1, which when mutated leads to Opitz syndrome (OMIM:300000).","B-box, C-terminal; B-box-type zinc finger; P-loop containing nucleoside triphosphate hydrolase; RING-type zinc-finger, LisH dimerisation motif; Small GTP-binding protein domain; Small GTPase superfamily, ARF/SAR type; Zinc finger, RING-type; Zinc finger, RING/FYVE/PHD-type",II,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00000181,ard-1,ard-1 encodes a homolog of mammalian 3-hydroxyacyl-CoA dehydrogenase (HADH II)/amyloid-beta binding alcohol dehydrogenase (ABAD) that is predicted to be mitochondrial.,NAD(P)-binding domain; Short-chain dehydrogenase/reductase SDR,IV,+,protein_coding,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00000182,arf-1,"arf-1.2 encodes an ADP-ribosylation factor homolog required in vivo for embryonic development, fertility, locomotion, vulval development, and cuticular synthesis; ARF proteins are N-myristoylated GTPases that regulate membrane traffic and the actin cytoskeleton, and that activate both phospholipase D1 (PLD1) and phosphatidylinositol 4-phosphate 5-kinase.","P-loop containing nucleoside triphosphate hydrolase; Small GTP-binding protein domain; Small GTPase superfamily, ARF/SAR type",III,+,protein_coding,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00000183,arf-5,arf-3 encodes a member of the ADP-ribosylation factor related protein family; likely expressed in touch receptors and regulated by MEC-3.,"P-loop containing nucleoside triphosphate hydrolase; Small GTP-binding protein domain; Small GTPase superfamily, ARF/SAR type",IV,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00000184,arf-6,"arf-6 encodes a small GTP-binding protein of the ADP-ribosylation factor (ARF) family that is orthologous to vertebrate ARF6; by homology, ARF-6 is predicted to function as a GTPase that regulates receptor-mediated endocytosis, and in C. elegans, ARF-6 is strongly expressed in the coelomocytes (highly endocytic cells located in the pseudocoelom) where it colocalizes in the cytoplasm and to a lesser degree at the plasma membrane with RME-1, a novel EH domain protein, and the myotubularins MTM-6 and MTM-9; loss of arf-6 activity via RNAi does not result in any obvious abnormalities.","P-loop containing nucleoside triphosphate hydrolase; Small GTP-binding protein domain; Small GTPase superfamily, ARF/SAR type",IV,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
